@nItem,prod.NCM,prod.CFOP,prod.cEAN,prod.qCom,prod.uCom,prod.cProd,prod.qTrib,prod.uTrib,prod.vProd,prod.xProd,prod.indTot,prod.vUnCom,prod.vUnTrib,prod.cEANTrib,prod.nItemPed,imposto.PIS.PISNT.CST,imposto.ICMS.ICMS51.CST,imposto.ICMS.ICMS51.vBC,imposto.ICMS.ICMS51.orig,imposto.ICMS.ICMS51.pDif,imposto.ICMS.ICMS51.modBC,imposto.ICMS.ICMS51.pICMS,imposto.ICMS.ICMS51.vICMS,imposto.ICMS.ICMS51.pRedBC,imposto.ICMS.ICMS51.vICMSOp,imposto.ICMS.ICMS51.vICMSDif,imposto.COFINS.COFINSNT.CST,imposto.vTotTrib,id,imposto.ICMS.ICMS40.CST,imposto.ICMS.ICMS40.orig,infAdProd,prod.xPed,prod.rastro.dFab,prod.rastro.dVal,prod.rastro.nLote,prod.rastro.qLote,imposto.IPI.cEnq,imposto.IPI.IPITrib.CST,imposto.IPI.IPITrib.vBC,imposto.IPI.IPITrib.pIPI,imposto.IPI.IPITrib.vIPI,prod.comb.UFCons,prod.comb.descANP,prod.comb.cProdANP,prod.cBenef,imposto.PIS.PISAliq.CST,imposto.PIS.PISAliq.vBC,imposto.PIS.PISAliq.pPIS,imposto.PIS.PISAliq.vPIS,imposto.ICMS.ICMSST.CST,imposto.ICMS.ICMSST.pST,imposto.ICMS.ICMSST.orig,imposto.ICMS.ICMSST.vBCEfet,imposto.ICMS.ICMSST.vBCSTRet,imposto.ICMS.ICMSST.pICMSEfet,imposto.ICMS.ICMSST.vBCSTDest,imposto.ICMS.ICMSST.vICMSEfet,imposto.ICMS.ICMSST.pRedBCEfet,imposto.ICMS.ICMSST.vICMSSTRet,imposto.ICMS.ICMSST.vICMSSTDest,imposto.ICMS.ICMSST.vICMSSubstituto,imposto.COFINS.COFINSAliq.CST,imposto.COFINS.COFINSAliq.vBC,imposto.COFINS.COFINSAliq.pCOFINS,imposto.COFINS.COFINSAliq.vCOFINS,prod.CEST,prod.comb.encerrante.nBico,prod.comb.encerrante.nBomba,prod.comb.encerrante.nTanque,prod.comb.encerrante.vEncFin,prod.comb.encerrante.vEncIni,prod.indEscala,imposto.IPI.IPINT.CST,imposto.PIS.PISOutr.CST,imposto.PIS.PISOutr.vPIS,imposto.PIS.PISOutr.qBCProd,imposto.PIS.PISOutr.vAliqProd,imposto.COFINS.COFINSOutr.CST,imposto.COFINS.COFINSOutr.qBCProd,imposto.COFINS.COFINSOutr.vCOFINS,imposto.COFINS.COFINSOutr.vAliqProd,imposto.ICMS.ICMS60.CST,imposto.ICMS.ICMS60.pST,imposto.ICMS.ICMS60.orig,imposto.ICMS.ICMS60.vBCSTRet,imposto.ICMS.ICMS60.vICMSSTRet,imposto.ICMS.ICMS60.vICMSSubstituto,imposto.ICMS.ICMS40.motDesICMS,imposto.ICMS.ICMS40.vICMSDeson,imposto.PIS.PISOutr.vBC,imposto.PIS.PISOutr.pPIS,imposto.COFINS.COFINSOutr.vBC,imposto.COFINS.COFINSOutr.pCOFINS,imposto.ICMS.ICMS90.CST,imposto.ICMS.ICMS90.vBC,imposto.ICMS.ICMS90.orig,imposto.ICMS.ICMS90.modBC,imposto.ICMS.ICMS90.pICMS,imposto.ICMS.ICMS90.vBCST,imposto.ICMS.ICMS90.vICMS,imposto.ICMS.ICMS90.pFCPST,imposto.ICMS.ICMS90.vFCPST,imposto.ICMS.ICMS90.modBCST,imposto.ICMS.ICMS90.pICMSST,imposto.ICMS.ICMS90.vICMSST,imposto.ICMS.ICMS90.vBCFCPST,imposto.ICMS.ICMS20.CST,imposto.ICMS.ICMS20.vBC,imposto.ICMS.ICMS20.orig,imposto.ICMS.ICMS20.modBC,imposto.ICMS.ICMS20.pICMS,imposto.ICMS.ICMS20.vICMS,imposto.ICMS.ICMS20.pRedBC,prod.rastro,prod.vDesc,prod.EXTIPI,imposto.ICMS.ICMSSN500.pST,imposto.ICMS.ICMSSN500.orig,imposto.ICMS.ICMSSN500.CSOSN,imposto.ICMS.ICMSSN500.vBCSTRet,imposto.ICMS.ICMSSN500.vICMSSTRet,imposto.ICMS.ICMSSN500.vICMSSubstituto,imposto.ICMS.ICMS20.motDesICMS,imposto.ICMS.ICMS20.vICMSDeson,imposto.ICMS.ICMS60.vBCEfet,imposto.ICMS.ICMS60.pICMSEfet,imposto.ICMS.ICMS60.vICMSEfet,imposto.ICMS.ICMS60.pRedBCEfet,imposto.ICMS.ICMS00.CST,imposto.ICMS.ICMS00.vBC,imposto.ICMS.ICMS00.orig,imposto.ICMS.ICMS00.modBC,imposto.ICMS.ICMS00.pICMS,imposto.ICMS.ICMS00.vICMS,imposto.IPI.CNPJProd,imposto.ICMS.ICMS90.pRedBC,impostoDevol.IPI.vIPIDevol,impostoDevol.pDevol,prod.med.vPMC,prod.med.cProdANVISA,prod.med.xMotivoIsencao,imposto.IPI.IPITrib.qUnid,imposto.IPI.IPITrib.vUnid,imposto.ICMS.ICMSSN102.orig,imposto.ICMS.ICMSSN102.CSOSN
1,31059090,5102,SEM GTIN,37.0000,TO,000000000000110759,37.0000,TON,132105.54,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,210327,,,"37,000 TO Lote: 2161822122022 - Data Validade: 22.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-22,2023-12-22,2161822122,37.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10051000,5102,SEM GTIN,250.0000,SAC,000000000000111689,250.0000,SAC,162500.00,SEM MILHO LG 36790 PRO3,1,650.0000000000,650.0000000000,SEM GTIN,,06,,,,,,,,,,,06,,210328,40,0,250 SAC Lote:22PA432516-Pn:?-B.Analise:2069-Forn.:LIMAGRAIN BRASIL S.A.-Sementeiro(a):LIMAGRAIN BRASIL S.A-Tx.Sanitaria:?-Renasem Origem:GO-01411/2012,0010281025,2022-06-29,2023-06-30,22PA432516,250.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,31.0000,TO,000000000000110759,31.0000,TON,110683.02,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,210329,,,"31,000 TO Lote: 2161722122022 - Data Validade: 22.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-22,2023-12-22,2161722122,31.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,37.0000,TO,000000000000110759,37.0000,TON,132105.54,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,210330,,,"37,000 TO Lote: 2159521122022 - Data Validade: 21.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-21,2023-12-21,2159521122,37.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,32.0000,TO,000000000000110759,32.0000,TON,114253.44,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,210333,,,"32,000 TO Lote: 2164122122022 - Data Validade: 22.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-22,2023-12-22,2164122122,32.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,49680.0000,UN,1,49680.0000,UN,56304.00,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,235438,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,32.0000,TO,000000000000110759,32.0000,TON,114253.44,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,293580,,,"32,000 TO Lote: 2156421122022 - Data Validade: 21.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-21,2023-12-21,2156421122,32.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,37.0000,TO,000000000000110759,37.0000,TON,132105.54,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,293581,,,"37,000 TO Lote: 2155621122022 - Data Validade: 21.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-21,2023-12-21,2155621122,37.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27101921,5656,SEM GTIN,5000.0000,L,101,5000.0000,L,28500.00,OLEO DIESEL B S500 COMUM,1,5.7000000000,5.7000000000,SEM GTIN,000001,04,,,,,,,,,,,04,,293584,,,"20407,003469,19",,,,,,,,,,,MT,OLEO DIESEL B S500 COMUM,820101012,,,,,,60,17.0000,0,,20407.00,,20407.00,,,3469.19,3469.19,0.00,,,,,0600601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31059090,5102,SEM GTIN,45.0000,TO,000000000000110759,45.0000,TON,160668.90,20.00.20 BB,1,3570.4200000000,3570.4200000000,SEM GTIN,,06,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,06,,293589,,,"45,000 TO Lote: 2165422122022 - Data Validade: 22.12.2023 - Fabricante:  - Fornecedor: FERTILIZANTES TOCANTINS LTDA",0010281025,2022-12-22,2023-12-22,2165422122,45.000,999,99,0.00,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38089329,5102,SEM GTIN,0.0000,LT,16577,0.0000,LT,2525.31,DUAL GOLD 960 EC 4X5 LT - S-Metolacloro 960 g/L,1,2525.3100000000,2525.3100000000,SEM GTIN,,06,,,,,,,,,,,06,,293591,40,0,Nome Tec: S-Metolacloro Reg MA: 8499 Reg ONU: 3082 Cl Risco: Grupo III - Baixo Risco Cl Toxicologica: I - Extremamente Toxico Cl Ambiental: Muito Perigoso Valor Aprox. dos Tributos = R$ 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,47570.0000,KG,000002,47570.0000,KG,54309.08,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78719,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,1000.0000,KG,000002,1000.0000,KG,1105.23,MILHO EM GRAOS,1,1.1052333300,1.1052333300,SEM GTIN,,09,,,,,,,,,,,09,,78720,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50110.0000,KG,000002,50110.0000,KG,57208.92,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78721,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,38280.0000,KG,000002,38280.0000,KG,43703.00,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78722,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31039090,5910,SEM GTIN,20.0000,LT,0001588,20.0000,LT,870.00,AMINOFOSFITO DE COBRE - 20 LT,1,43.5000010000,43.5000010000,SEM GTIN,,08,,,,,,,,,,,08,,34462,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,47450.0000,KG,000002,47450.0000,KG,53381.25,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78730,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,48580.0000,KG,000002,48580.0000,KG,54652.50,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78732,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,37110.0000,KG,000002,37110.0000,KG,41748.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78731,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49210.0000,KG,000002,49210.0000,KG,55361.25,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78757,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49040.0000,KG,000002,49040.0000,KG,55170.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78758,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49570.0000,KG,000002,49570.0000,KG,55766.25,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78759,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,48430.0000,KG,000002,48430.0000,KG,54483.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78760,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,46800.0000,KG,000002,46800.0000,KG,52650.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78761,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50660.0000,KG,000002,50660.0000,KG,56992.50,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78786,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49180.0000,KG,000002,49180.0000,KG,55327.50,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78787,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,37310.0000,KG,000002,37310.0000,KG,41973.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78788,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27101921,5656,SEM GTIN,10000.0000,L,1002,10000.0000,L,61000.00,OLEO DIESEL B S10,1,6.1000000000,6.1000000000,SEM GTIN,000001,04,,,,,,,,,,,04,,27500,,,"ONU 1202 - OLEO DIESEL, Classe de Risco: 3, Grupo de Embalagem: IIIBASE CALC. ICMS ST: 0,00 ICMS Subst: 0,00 Valor total dos Tributos: . Fonte: IBPT",,,,,,,,,,,MT,OLEO DIESEL B S10 COMUM,820101034,,,,,,60,0.0000,0,61000.00,0.00,16.0000,0.00,9760.00,0.0000,0.00,0.00,0.00,,,,,0600500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27101921,5656,SEM GTIN,10000.0000,L,1002,10000.0000,L,61000.00,OLEO DIESEL B S10,1,6.1000000000,6.1000000000,SEM GTIN,000001,04,,,,,,,,,,,04,,27501,,,"ONU 1202 - OLEO DIESEL, Classe de Risco: 3, Grupo de Embalagem: IIIBASE CALC. ICMS ST: 0,00 ICMS Subst: 0,00 Valor total dos Tributos: . Fonte: IBPT",,,,,,,,,,,MT,OLEO DIESEL B S10 COMUM,820101034,,,,,,60,0.0000,0,61000.00,0.00,16.0000,0.00,9760.00,0.0000,0.00,0.00,0.00,,,,,0600500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23099090,5405,7899706423465,1.0000,UN,9824,1.0000,UN,229.22,PRONATURAL PROFRANGO CONCENTRADO 40KG,1,229.2200,229.2200,7899706423465,,,,,,,,,,,,,,76.33,27502,,,,,,,,,,,,,,,,,,01,229.22,0.65,1.49,,,,,,,,,,,,,01,229.22,3.00,6.88,2200100,,,,,,,,,,,,,,,,60,0.00,0,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23099010,5405,SEM GTIN,1.0000,UN,441,1.0000,UN,106.14,POSTUMIG CONCENTRADO 20KG EF,1,106.1400,106.1400,SEM GTIN,,,,,,,,,,,,,,35.34,27502,,,,,,,,,,,,,,,,,,01,106.14,0.65,0.69,,,,,,,,,,,,,01,106.14,3.00,3.18,2200100,,,,,,,,,,,,,,,,60,0.00,0,0.00,0.00,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,72172090,5405,7897047204460,1.0000,UN,5532,1.0000,UN,576.01,ARAME P/CERCA ELETRICA ELECTRO 15 1.83MM 1000M MORLAN 0446,1,576.0100,576.0100,7897047204460,,,,,,,,,,,,,,197.63,27502,,,,,,,,,,,,,,,,,,01,576.01,0.65,3.74,,,,,,,,,,,,,01,576.01,3.00,17.28,1004501,,,,,,,,,,,,,,,,60,17.00,0,549.68,93.45,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,39259090,5405,SEM GTIN,1.0000,UN,10394,1.0000,UN,88.63,ISOLADOR CERCA VERGALHAO - COLLINS,1,88.6300,88.6300,SEM GTIN,,,,,,,,,,,,,,12.46,27502,,,,,,,,,,,,,,,,,,01,88.63,0.65,0.58,,,,,,,,,,,,,01,88.63,3.00,2.66,1001600,,,,,,,,,,,,,,,,60,17.00,0,1.21,0.21,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38089993,5102,SEM GTIN,3.0000,GL,510455,3.0000,GL,2151.80,ABAMECTIN NORTOX 72 - GL 5 L,1,717.2666666667,717.2666666667,SEM GTIN,000000,06,,,,,,,,,,,06,90.38,49774,40,0,"PESTICIDA, LIQUIDO, TOXICO, N.E. (Abamectin) * N(o) ONU: 2902 * CLASSE DE RISCO: 6.1 * GRUPO POR EMBALAGEM: III /LOTE:022-22 QTD: 3,000 - Dt.Fab.:15/02/2022 - Dt.Val.:29/02/2024 / Lei 12.741/12 Val Aprox dos Tributos R$ 90.38 ( 4,20 %) Fonte: IBPT. / Vlr desc. ICMS: R$ 365,81 /",,2022-02-15,2024-02-29,022-22,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,365.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,39440.0000,KG,000002,39440.0000,KG,44370.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78723,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50770.0000,KG,000002,50770.0000,KG,57962.42,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78726,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49030.0000,KG,000002,49030.0000,KG,55975.92,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78727,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,51080.0000,KG,000002,51080.0000,KG,58316.33,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78728,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49020.0000,KG,000002,49020.0000,KG,55964.50,MILHO EM GRAOS,1,1.1416666700,1.1416666700,SEM GTIN,,09,,,,,,,,,,,09,,78729,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49000.0000,KG,000002,49000.0000,KG,55125.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78772,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,51500.0000,KG,000002,51500.0000,KG,54183.15,MILHO EM GRAOS,1,1.0521000000,1.0521000000,SEM GTIN,,,51,0.00,0,,3,0.0000,0.00,0.0000,,,,0.00,30954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.00,,,49,,0.00,,,,,,,,,,0.00,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,53280.0000,KG,000002,53280.0000,KG,56055.89,MILHO EM GRAOS,1,1.0521000000,1.0521000000,SEM GTIN,,,51,0.00,0,,3,0.0000,0.00,0.0000,,,,0.00,30955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.00,,,49,,0.00,,,,,,,,,,0.00,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
